video_id,user,text
7581486596369796359,thch.k.truyn.game,thánh support rồi
7581486596369796359,thch.k.truyn.game,có gái vào cái khác ngay
7581486596369796359,thch.k.truyn.game,Hhh
7581486596369796359,thch.k.truyn.game,Cái này là bản pubg đời đầu
7581486596369796359,thch.k.truyn.game,Giống mình🤣
7581486596369796359,thch.k.truyn.game,từng ăn cái top 1 mà k gây st nào
7581486596369796359,thch.k.truyn.game,quân nhu mạnh nhất💀
7581486596369796359,thch.k.truyn.game,síp pơ may ko phải cho team địch🤣
7581486596369796359,thch.k.truyn.game,Sp cực mạnh
7581486596369796359,thch.k.truyn.game,bạn tao vừa tiếp đất nó bặt chế độ bò từ bo 1 đến bo cuối mà trong người ko có cây súng ( nó bò đến bo cuối chứ ko chạy là ko chạy) 😂😂😂😂
7581486596369796359,thch.k.truyn.game,Alo t muốn thứ này luôn và ngay
7581486596369796359,thch.k.truyn.game,T chơi cũnh y dậy 😂 t là kho của team ai nóck ở đâu t lao tới t đâu sợ tại có biết địch ở đâu đâu mà sợ 😂
7581486596369796359,thch.k.truyn.game,T hi sinh vs 1 balo full ọp sưn 😌
7581486596369796359,thch.k.truyn.game,Đồng đội tao 300v đận 7 vẫn thấy thiếu =))
7581486596369796359,thch.k.truyn.game,Đúng kiểu chơi của t 🙂
7581486596369796359,thch.k.truyn.game,Support thần à 🤣
7581486596369796359,thch.k.truyn.game,pk em zero chứ sp em pro😂😂😂😂
7581486596369796359,thch.k.truyn.game,Này là kho đạ.n và quân y nè😆😆🤣
7581486596369796359,thch.k.truyn.game,tt
7581486596369796359,thch.k.truyn.game,Sao t giống e gái đó😆
7581486596369796359,thch.k.truyn.game,vậy mới đỉnh đấy. đồng đội như này quá tuyệt rồi đấy
7581486596369796359,thch.k.truyn.game,Sp top 1 còn j
7581486596369796359,thch.k.truyn.game,Mạng thì k có chứ t lấy top 2 top3 hoài hèn tý mà có top 😅
7581486596369796359,thch.k.truyn.game,more
7581486596369796359,thch.k.truyn.game,"=))) style ẻm này giống t nè, style chơi hậu cần :v"
7581486596369796359,thch.k.truyn.game,sp toàn năng😍
7581486596369796359,thch.k.truyn.game,Tao tiếp tế cung giỏi lắm mà là team bên nào á
7581486596369796359,thch.k.truyn.game,Mài giá hèn hèn 1chút nhưng ẵn dc cúp thì vẫn ô cê 😅
7581486596369796359,thch.k.truyn.game,Cô y tá cân team 😁
7581486596369796359,thch.k.truyn.game,Chuyên sp 😆
7581486596369796359,thch.k.truyn.game,Đạn xanh là cứ phải 400 viên =))
7581486596369796359,thch.k.truyn.game,🐥 mấy game sinh tồn t cũng hay lủi lủi trốn tới khi nào win mới thôi kiểu trốn hồi hộp hơn
7581486596369796359,thch.k.truyn.game,I tao nè
7581486596369796359,thch.k.truyn.game,quân y của team à
7581486596369796359,thch.k.truyn.game,Thế mới bảo đánh nhau quan trọng nhất hậu cần🤣
7581486596369796359,thch.k.truyn.game,"mấy ô quên đi Quân Y rồi, Quân Y truyền thuyết là đây🤣"
7581486596369796359,thch.k.truyn.game,chả hiểu sao cứ nằm vị trí hỗ trờ là bị mấy ng khác trong đội nói phế (này chuyện riêng của t thôi) bộ ai cũng bị vậy hả ta?
7581486596369796359,thch.k.truyn.game,"T cũng vậy, chuyên gia nhặt đầy đủ, nhặt full, súng đạn ê hề, mà quay lại đồng đội 4 hết, cái t đi ship cho đội bạn....🤣🤣🤣"
7581486596369796359,thch.k.truyn.game,Đồng đội tao thì công nhà bắn chúng 1v mà kêu yếu rồi yếu rồi kết 1p 3 game :))
7581486596369796359,thch.k.truyn.game,chuẩn y tá chưa 🤣
7581486596369796359,thch.k.truyn.game,tui cũng chuyên chơi ship đồ nhưng ship cho team địch
7581486596369796359,thch.k.truyn.game,chỉ cần quả rada thôi thì team đã thắng 1-100 rồi
7581486596369796359,thch.k.truyn.game,t cũng vậy á. đi làm sp thôi chứ t mà núp đc t núp đến phút cuối
7581486596369796359,thch.k.truyn.game,Trạm y tế di động 😂
7581486596369796359,thch.k.truyn.game,Đây đây cô y tá ở đây kkkk
7581486596369796359,thch.k.truyn.game,Chuẩn chất sinh tồn!
7581486596369796359,thch.k.truyn.game,không nghe câu lâu quân lính ra trận lương thực đi trước trước à hậu cần mạnh là win😂
7581486596369796359,thch.k.truyn.game,hậu phương vững chắc vậy còn chê gì🤣🤣
7581486596369796359,thch.k.truyn.game,Quân y kiêm linh vật luôn😂😂😂
7581486596369796359,thch.k.truyn.game,chân mệnh thiên tử ak😳
7581486596369796359,thch.k.truyn.game,Sinh tồn là đc rồi 🤣
7581486596369796359,thch.k.truyn.game,y trang lúc tôi choi game bạn tôi bảo tôi là kho máu di động
7581486596369796359,thch.k.truyn.game,"Thiệt, loot đồ, cứu người, núp, hồi sinh, lái xe tui làm hết, đồng đội chỉ cần bắn thôi"
7581486596369796359,thch.k.truyn.game,hậu phương vững chắc quá
7581486596369796359,thch.k.truyn.game,hậu cần quyết định cục diện cuộc chiến
7581486596369796359,thch.k.truyn.game,T có con e chuyên là kho di động cho đội bạn 😂😂
7581486596369796359,thch.k.truyn.game,bác sĩ
7581486596369796359,thch.k.truyn.game,Chỉ cần vậy thoai
7581486596369796359,thch.k.truyn.game,Đây gọi là ship đồ 🤣🤣🤣
7581486596369796359,thch.k.truyn.game,🤣 Các anh hiểu sự tồn tại của cứu hộ di động chưa
7581486596369796359,thch.k.truyn.game,Đợt T mới chơi . T nhặt gần 20 boom khói 😂
7581486596369796359,thch.k.truyn.game,sinh viên học viện quân y vs học viện hậu cần đấy 😂
7581486596369796359,thch.k.truyn.game,Thiệc hả bây
7581486596369796359,thch.k.truyn.game,Buff 200% chả thế
7581486596369796359,thch.k.truyn.game,ê sao giống tao vậy
7581486596369796359,thch.k.truyn.game,Không ngờ luôn đó ný!😂
7581486596369796359,thch.k.truyn.game,Tui chs cũng chỉ biết trốn thôi😆
7581486596369796359,thch.k.truyn.game,@Tuấn Triệu Long coẽ nớ.🤣🤣
7581486596369796359,thch.k.truyn.game,@ngoc vy sp team mình gom đồ tiếp tế cho địch
7584854765004164368,bongdavadoisong,Cái đau nhất trọng tài biên lại là người Lào từng học ở Việt Nam!
7584854765004164368,bongdavadoisong,Nếu vô địch nốt năm nay rồi bác nghỉ hưu thì đẹp nhỉ 😕😕
7584854765004164368,bongdavadoisong,oan gì họ đá hay hơn mình thể lực tốt hơn
7584854765004164368,bongdavadoisong,không sau cả thành tích của HLV Mai Đức Chung sau này khó có HLV nào làm m được như ông ấy đâu
7584854765004164368,bongdavadoisong,kiện lên Fifa có đc ko ta
7584854765004164368,bongdavadoisong,trọng tài như gì ae 👇
7584854765004164368,bongdavadoisong,ông chung hiền quá ko phản ứng lại gì hết
7584854765004164368,bongdavadoisong,tất cả phải phụ thuộc vào con trọng tài Lào đó sao
7584854765004164368,bongdavadoisong,"Nói ko sai tại sao nước khác ko bị toàn việt nam nhỉ, chứng tỏ người việt nam chúng ta phải thế nào khi đi ra quốc tế nào cũng bị ghét, chèn ép nhỉ"
7584854765004164368,bongdavadoisong,Trọng tài người Lào đã đâm sau lưng người việt nam
7584854765004164368,bongdavadoisong,từ bóng chuyền nữ sang bóng đá nữ
7584854765004164368,bongdavadoisong,sao không hiếu nại ngay
7584854765004164368,bongdavadoisong,Cái đau nhất trọng tài lại là người Lào
7584854765004164368,bongdavadoisong,"Qua Seagame lần này tôi nghĩ nên dẹp luôn đi, bao nhiêu trường hợp rồi chứ không phải hôm nay thôi đâu"
7584854765004164368,bongdavadoisong,ko sao lần sau ses làm lại thầy
7584854765004164368,bongdavadoisong,suýt pen nhẹ quá
7584854765004164368,bongdavadoisong,more
7584854765004164368,bongdavadoisong,lúc đó ban huấn luyện lên gây sức ép với trọng tài. có lẽ họ sẽ hội ý lại. mình hiền quá chăng.
7584854765004164368,bongdavadoisong,Seagame mà ko có Var. Như hài 😂😂😂
7584854765004164368,bongdavadoisong,var đâu😳
7584854765004164368,bongdavadoisong,bác hiền quá nha bác...gặp con con nhảy đùng đùng đòi công bằng
7584854765004164368,bongdavadoisong,Gớt nước mắt luôn á 😢
7584854765004164368,bongdavadoisong,Seageme năm nay như kiểu cái chợ không ra thể thống gì
7584854765004164368,bongdavadoisong,số phận ko chọn việt nam
7584854765004164368,bongdavadoisong,thì VN mình giỏi nên họ thôi
7584854765004164368,bongdavadoisong,Giờ mới thấy anh cả đna tầm nhìn quá giỏi😂 nghỉ ko tham gia cho khoẻ đỡ mang tức vào người😂
7584854765004164368,bongdavadoisong,Thương quá🥰🥰🥰
7584854765004164368,bongdavadoisong,ko oan. 2 lần
7584854765004164368,bongdavadoisong,chúng ta ko thua đối thủ chỉ thua trọng tài
7584854765004164368,bongdavadoisong,Thùy Trang 🥺
7584854765004164368,bongdavadoisong,nhìn thương quá
7584854765004164368,bongdavadoisong,nhìn hình ảnh mà thương quá nước mắt cũng tự rơi 🥺🥺🥺
7584854765004164368,bongdavadoisong,trọng tài biên người lào
7584854765004164368,bongdavadoisong,sau mùa giải này tất cả sẻ rút ra rất nhiều bài học
7584854765004164368,bongdavadoisong,Thương ổng quá hiền phúc hậu người cha già đáng kính của đổi tuyển nữ việt nam
7584854765004164368,bongdavadoisong,Không riêng về bóng đá 😌😌
7584854765004164368,bongdavadoisong,vòng bảng thua chung kết thua quá buồn
7584854765004164368,bongdavadoisong,thương bác chung quá
7584854765004164368,bongdavadoisong,"Bóng đá có thắng có thua, các em ấy đã chiến đấu hết mình. Cố gắng lên các bạn nhé"
7584854765004164368,bongdavadoisong,chúng ta out trình cả giải ! chỉ thua mỗi Tài
7584854765004164368,bongdavadoisong,chúng ta lại thua trọng tài rồi ae
7584854765004164368,bongdavadoisong,phải tao không công nhận bàn thắng tai hủy đá luân
7584854765004164368,bongdavadoisong,bác đã cố gắng hết mình rồi
7584854765004164368,bongdavadoisong,"bố Mai Đức Chung đã quá tâm huyết và đạt được những thành tích kì diệu với bóng đá nữ VN rồi, mong bố về nghỉ ngơi thôi 🥰"
7584854765004164368,bongdavadoisong,nó nhập tịch. mình thắng nhìu rồi. bình thường
7584854765004164368,bongdavadoisong,Bố Chung à.. chúng con yêu bố.🥰
7584854765004164368,bongdavadoisong,thay nó sao sao đó.đung la giải ao làng
7584854765004164368,bongdavadoisong,Giải ao làng mà thầy ơi. Cả đất nước này biết công lao của thầy mà. Chúc thầy luôn mạnh khoẻ
7584854765004164368,bongdavadoisong,"không sao cả HLV và các em đã làm hết sức mình rồi, không có gì phải hổ thẹn cả.... mãi yêu cả đội."
7584854765004164368,bongdavadoisong,ko có va
7584854765004164368,bongdavadoisong,Thương ông❤
7584854765004164368,bongdavadoisong,đúng thì vn vô địch rồi ... trọng tài bắt ép rỏ ràng .... quả đó ko hề biệt vị ...
7584854765004164368,bongdavadoisong,mất mớ tiền thưởng
7584854765004164368,bongdavadoisong,Thua tài ko thua trận đấu
7584854765004164368,bongdavadoisong,"Con đau 1, bố đau 10 😏"
7584854765004164368,bongdavadoisong,Tội thầy quá
7584854765004164368,bongdavadoisong,cả sự nghiệp hi sinh vì bóng đá. Ông Một con người ai cũng quý
7584854765004164368,bongdavadoisong,Thắng như vậy vui vẻ gì 😏😏😏
7584854765004164368,bongdavadoisong,Thương dáng người Cha HLV
7584854765004164368,bongdavadoisong,thương bố quá. dành cả sự nghiệp cho bóng nữ VN. bác giải nghệ sợ ko tìm đc ai như bố😭😭😭😭
7584854765004164368,bongdavadoisong,cố lên thầy ơi đội tuyển 🥰 nữ minh qua hây rồi🥰
7584854765004164368,bongdavadoisong,Nhìn bác thương lắm bác à🥰🥰🥰🥰
7584854765004164368,bongdavadoisong,Bố đã cống hiến cho nước nhà nhiều zồi bố ơi . K sao hết
7584854765004164368,bongdavadoisong,@Lụm lúa 1990: 11 đấu với trọng tài và cả thái dúi chúng ta là nhà VĐ
7584854765004164368,bongdavadoisong,Thua nhưng trong lòng người dân Việt Nam bác và đồng đội vẫn là người hùng
7584854765004164368,bongdavadoisong,Thương quá em ạ thôi trọng tài xử nhưng cå xã hội hiểu mà ❤️❤️thương
7584854765004164368,bongdavadoisong,lúc đó phải gây áp lực trọng tài để họ hội ý lại biết đâu
7584854765004164368,bongdavadoisong,thua những đội nữ Việt Nam và HLV đã thắng với người dân Việt Nam rồi
7584854765004164368,bongdavadoisong,Cảm ơn các cô gái Việt Nam. Côńg hiền hết mình
7584854765004164368,bongdavadoisong,ko sao Việt Nam cô lên
7584854765004164368,bongdavadoisong,ko có var chịu rồi
7584854765004164368,bongdavadoisong,🥰🥰🥰các e đã chiến thắng trong lòng mn
7584854765004164368,bongdavadoisong,Nhìn thương quá😭
7584854765004164368,bongdavadoisong,"họ đã cố tình rồi,mình cũng đã cố gắng hết sức🥰🥰🥰trong tim chúng tui các bạn đã vô địch rồi"
7584854765004164368,bongdavadoisong,Ô vừa là người thầy vừa là người cha già vĩ đại của bóng đá nữ VN 🇻🇳🇻🇳🇻🇳
7584854765004164368,bongdavadoisong,Mua trọng tài rồi
7584854765004164368,bongdavadoisong,Thua nhung đoi voi nguoi nhan vn thắng …. Khong buon nhe
7584854765004164368,bongdavadoisong,Bố ko pai buồn nó chao cho bố HCB nhưng chúng con chao cho bố HCV
7584854765004164368,bongdavadoisong,"Bác đã dành trọn cuộc đời cho bóng đá Nữ VN rồi. Còn không mong Bác sẽ dẫn dắt bóng đá Nữ VN nữa, U 70 rồi Bác ạh,về nghỉ ngơi nghỉ hưu với con cháu gia đình. Cảm ơn bác"
7584854765004164368,bongdavadoisong,segame lần này đứa nào xông đất cho việt nam đen quá. chuyền nữ 5 lần tự quyết vẫn thua. bóng đá nữ thì thua do trọng tài. hy vọng hôm nay bóng đá nam ko thua thái
7584854765004164368,bongdavadoisong,Ức thật chẳng lẽ chửi trọng tài người lào đó. Bạn ý bắt quá sai lầm. T tôn trọng người lào thôi
7584854765004164368,bongdavadoisong,Đội tuyển mình đá quá hay rồi ạ 😭
7584854765004164368,bongdavadoisong,đội tuyển nữ đã làm quá tốt rồi chỉ thiếu 1 chút may mắn khi đội bạn có 13 cthu
7584854765004164368,bongdavadoisong,chiếc huy chương dễ lấy nhất cuối cùng bị tuột
7584854765004164368,bongdavadoisong,Chú Mai Đức Chung là 1 huấn luyện viên giỏi của bóng đá nữ Việt Nam.💓 rất tiếc là trọng tài ko chuyên nghiệp để Việt Nam mình thua cay đắng ..!🥹🥹🥹🥹
7584854765004164368,bongdavadoisong,có dịp đến Việt Nam mình đăng cai mà xem chúng ta công khai đẹp
7584854765004164368,bongdavadoisong,Thua trọng tài...chán thiệt!
7584854765004164368,bongdavadoisong,Lào nên điều tra hình sự trọng tài này xem có tiêu cực nhận tiền của Thái Lan để xử sai cho VN không ?
7584854765004164368,bongdavadoisong,Quá ức chế
7584854765004164368,bongdavadoisong,trọng tài chắc sẽ ở lại định cư thái lan
7584854765004164368,bongdavadoisong,100 triệu dân vn biết . VN thua Philippines do trọng tài . chứ không phải do huấn luyện viên và các cầu thủ. 👍👍👍👍👍👍
7584854765004164368,bongdavadoisong,tôi nói thật Việt Nam đá chưa thua ai chỉ thua trọng tài thôi chán thiệt
7584854765004164368,bongdavadoisong,Chúc Thầy thật nhiều sức khỏe 🥰chúng ta chiến thắng những trận đấu trong tương lai
7584854765004164368,bongdavadoisong,Đây nhé
7584854765004164368,bongdavadoisong,nhin mat thay buon ma rot nuoc mat
7584854765004164368,bongdavadoisong,trọng tài liên hiệp quốc đó còn không làm gì được các cuộc sung đột còn cả tin vào mấy trọng tài vui chơi
7584854765004164368,bongdavadoisong,thương chú Chung quá
7584854765004164368,bongdavadoisong,nhìn thấy thầy như thế mà thương quá 😳😳
7584854765004164368,bongdavadoisong,bác chung ơi con thương yêu quá bác cố gắng lên
7584854765004164368,bongdavadoisong,thuong lắm mà 😢
7585600347926859029,tieudethuong1,Đại vương sai ta đi tuần núi
7585600347926859029,tieudethuong1,Lúc trước có tập điều lệnh à? Đi tướng như duyệt binh thế kia!
7585600347926859029,tieudethuong1,Tướng đi này cỡ cũng thiếu tá rồi
7585600347926859029,tieudethuong1,cái sân nóng quá ảnh đi cà nhỏn cà nhỏn
7585600347926859029,tieudethuong1,thêm giặt đồ quét nhà nữa là thành mèo Xeko rồi 😂
7585600347926859029,tieudethuong1,nền nóng nó phải nhắc chân đi chứ sao
7585600347926859029,tieudethuong1,Cưng xỉu sau này có nhà nhất đinh nuôi 1 e
7585600347926859029,tieudethuong1,sao nó bước đều bước vị
7585600347926859029,tieudethuong1,làm s để nó tự quản đc như v hả mn
7585600347926859029,tieudethuong1,chưa có cầu vai mà đi cỡ đó
7585600347926859029,tieudethuong1,đại vương sai ta đi tuần núi
7585600347926859029,tieudethuong1,mèo quân đội về hưu😂😂
7585600347926859029,tieudethuong1,xăm trổ mới chịu
7585600347926859029,tieudethuong1,sự phụ sai ta đi tuần núi 🤭
7585600347926859029,tieudethuong1,Đáng yêu vô cùng
7585600347926859029,tieudethuong1,đại vương sai ta đi tuần thóc 😂😂😂
7585600347926859029,tieudethuong1,Cái tướng đi Bố Đời không chịu nổi. 🤣🤣🤣
7585600347926859029,tieudethuong1,khiếp trc trong đội duyệt binh chắc luôn
7585600347926859029,tieudethuong1,nhìn yêuuu quá😆
7585600347926859029,tieudethuong1,rồi sổ đỏ sẽ là của ả
7585600347926859029,tieudethuong1,"ước gì tg bình yên, để cảnh náy mãi yên bình"
7585600347926859029,tieudethuong1,Mèo chè hẻ
7585600347926859029,tieudethuong1,Đáng đồng tiền bát gạo ghê 🥰
7585600347926859029,tieudethuong1,Quá giỏi ời
7585600347926859029,tieudethuong1,Đi rất quân đội
7585600347926859029,tieudethuong1,Đi duyệt binh hả mèo 😂
7585600347926859029,tieudethuong1,Đasng iu thế
7585600347926859029,tieudethuong1,Đại tá meo meo
7585600347926859029,tieudethuong1,Sao mà đáng yêu vậy trời
7585600347926859029,tieudethuong1,cưng
7585600347926859029,tieudethuong1,Cưng lắm cơ
7585600347926859029,tieudethuong1,Đi đều lệnh luôn kìa 😂
7585600347926859029,tieudethuong1,cưng xỉuuu
7585600347926859029,tieudethuong1,Nhìn tướng đi đã thấy quyền lực rồi 🥰🥰
7585600347926859029,tieudethuong1,Mèo sai: ta là bá chủ của nông thôn 👍
7585600347926859029,tieudethuong1,rất là điều lệnh 😂😂😂😂
7585600347926859029,tieudethuong1,cái tướng đi cà chớn thiệt chớ
7585600347926859029,tieudethuong1,nề nếp quân đội có khác kakaka
7585600347926859029,tieudethuong1,Này là Đại Meo chứ kh phải đại vương nữa r :))
7585600347926859029,tieudethuong1,Đang đi như một ngự lâm quân luôn !
7585600347926859029,tieudethuong1,cute chết đi đc
7585600347926859029,tieudethuong1,Trùng sinh thành mèo tôi lại phải canh lương thực😂
7585600347926859029,tieudethuong1,môi trường quân đội à
7585600347926859029,tieudethuong1,Ngay từ nhỏ đã được huấn luyện để
7585600347926859029,tieudethuong1,Đại vương phái ta đi tuần lúa 😂
7585600347926859029,tieudethuong1,cái tướng đi 🤣🤣🤣
7585600347926859029,tieudethuong1,nhìn bước đi là thấy uy tin òi😁😁
7585600347926859029,tieudethuong1,Tướng đi này sắp lên hàm đại tướng rồi😂
7585600347926859029,tieudethuong1,Chuẩn uý mèo!😻
7585600347926859029,tieudethuong1,giống kiểu sân nóng quá phải bước như thế😆
7585600347926859029,tieudethuong1,Dễ thương!
7585600347926859029,tieudethuong1,Eo ơi đáng iu
7585600347926859029,tieudethuong1,Iu qué
7585600347926859029,tieudethuong1,Nhìn yêu thế🥰
7585600347926859029,tieudethuong1,ngay từ nhỏ đã được huấn luyện
7585600347926859029,tieudethuong1,Ngay từ nhỏ đã dc huấn luyện
7585600347926859029,tieudethuong1,Đại vương sai ta đi tuần núi 🤭🤭🤭
7585600347926859029,tieudethuong1,xin tên nhạc
7585600347926859029,tieudethuong1,Yêu vaiii
7585600347926859029,tieudethuong1,"tí chức quyền, đi tướng quan chức liền"
7585600347926859029,tieudethuong1,Xinh iu chăm chỉ 🥰
7585600347926859029,tieudethuong1,1 bạn meo chăm chỉ
7585600347926859029,tieudethuong1,"tướng đi khệnh khạng, sân này là của ta, ngô, đậu này là của ta..."
7585600347926859029,tieudethuong1,Dth vậy
7585600347926859029,tieudethuong1,đang đi nghĩa vụ mở mắt ra thành đại vương mèo😅
7585600347926859029,tieudethuong1,"Mèo này là hiếm, chó lại rất bt. Nuôi chó chắc cú hơn"
7585600347926859029,tieudethuong1,"Nuôi mèo quân đội hả chời, bả dạy con bả y chang luôn, cưng dữ"
7585600347926859029,tieudethuong1,Là 1 binh nhì trùng sinh tôi trở thành mèo...
7585600347926859029,tieudethuong1,đi tuần là bước đi phải khác mèo thường nha 🤣
7585600347926859029,tieudethuong1,lần đầu thấy con mèo đx việc nhất
7585600347926859029,tieudethuong1,Này chắc cũng phải thượng tá đổ lên
7585600347926859029,tieudethuong1,mèo quân đội hả
7585600347926859029,tieudethuong1,dễ thương v trời 🥰
7585600347926859029,tieudethuong1,cưng thế
7585600347926859029,tieudethuong1,dáng đi bệ vệ đây nà 🥰
7585600347926859029,tieudethuong1,nhiều cái đáng yêu qúa
7585600347926859029,tieudethuong1,Giỏi quá
7585600347926859029,tieudethuong1,"mèo nhà người ta thôi, chứ mèo nhà nó nằm 1 cục ra trừ lúc ăn nó mới cử động thôi :)))"
7585600347926859029,tieudethuong1,Đi cái tướng thấy ghét ghê hum🥰🥰🥰
7585600347926859029,tieudethuong1,Sân trưa nóng quá nên đi tập tễnh
7585600347926859029,tieudethuong1,Mèo quân đội
7585600347926859029,tieudethuong1,nhìn bước chân là thấy uy tíh òy nhe 🥰
7585600347926859029,tieudethuong1,Có nhận học sinh ko để t kêu may con nhà t qua
7585600347926859029,tieudethuong1,mèo quân sự😂
7585600347926859029,tieudethuong1,Cái sân nó nóng nên mới thế. Mấy má vẽ tới kiếp trước của nó luôn thì lạy bố
7585600347926859029,tieudethuong1,hì hì
7585600347926859029,tieudethuong1,Mèo nhà tui thì sợ chuột sợ chim sợ gà
7585600347926859029,tieudethuong1,đáng yêu vãi 😂
7585600347926859029,tieudethuong1,"Chắc đi trên lúa, trên ngô cấn khó chịu đệm chân vừa đi vừa vẩy hạt dính chân chắc thành quen"
7585600347926859029,tieudethuong1,"tướng đi lạ ghê, nhưng chắc không phải vì nền nóng đâu, vì nóng thì nó đã k xuống đi tuần rồi"
7585600347926859029,tieudethuong1,Cái tướng đi kìa trùi 🥰
7585600347926859029,tieudethuong1,Nó đang đi điều lệnh à🤣🤣
7585600347926859029,tieudethuong1,nhìn tướng em đi oai nha 🥰🥰🥰🥰
7585600347926859029,tieudethuong1,ôi trời cute vậy
7585600347926859029,tieudethuong1,Đi đúng kiểu điều lệnh tướng tinh tướng thật ❤
7585600347926859029,tieudethuong1,tướng đi đầy thần thái…chắc đã tham gia duyệt binh rồi nè…❤️❤️❤️
7585600347926859029,tieudethuong1,Coi mẻ kìa
7585600347926859029,tieudethuong1,tướng đi thấy cưng z
7585600347926859029,tieudethuong1,"Đại vương sai ta đi tuần thóc, tuần thóc nam rồi tuần thóc bắc ,là lá la la là la thàu á sin sìn á thau đọc xong thấy cũng vui vui"
7585600347926859029,tieudethuong1,awwwww🥰
7583280494029147412,lanchi15151515,có bị gi k
7583280494029147412,lanchi15151515,đc khen cái làm tới🙂
7583280494029147412,lanchi15151515,ủa deth mà mấy má :)??
7583280494029147412,lanchi15151515,Nếu chj ấy xih thì cmt có v k nhỉ:)?
7583280494029147412,lanchi15151515,Thiên ân bản 2 hả
7583280494029147412,lanchi15151515,"Thấy cũng dthg mà,sao mn nặng lời quá 😾"
7583280494029147412,lanchi15151515,sao tụ m k công nhận ng khác đã hả ? phải khịa ng này so sánh ng nọ ?
7583280494029147412,lanchi15151515,Bị j v
7583280494029147412,lanchi15151515,Nổi da gà
7583280494029147412,lanchi15151515,cmt nay 6 tính v 💔
7583280494029147412,lanchi15151515,ê í là t thấy content bả thế r mà
7583280494029147412,lanchi15151515,Ý là kh dethw á
7583280494029147412,lanchi15151515,"Ê nói gì thì nói , t thấy cute😁"
7583280494029147412,lanchi15151515,T thấy dễ thương mà mn sao đấy??
7583280494029147412,lanchi15151515,ụa dẽ huông mò😞
7583280494029147412,lanchi15151515,Hữu ức 😭😭💔💔
7583280494029147412,lanchi15151515,"""Cái dì~"""
7583280494029147412,lanchi15151515,"ủa cái gì tốt thì ngta cứ làm thôi có mấy má cứ ""đc khen cái làm tới hả"" chứ có phải việc xấu đâu má K làm mấ???"
7583280494029147412,lanchi15151515,t thấy dethuong mà ta
7583280494029147412,lanchi15151515,gì vậy trời
7583280494029147412,lanchi15151515,"họ luôn ghét nhưng người,giỏi hơn họ=))"
7583280494029147412,lanchi15151515,😇
7583280494029147412,lanchi15151515,da gà nổi cục cục r nè :)
7583280494029147412,lanchi15151515,đc khen cái làm tới hả tr..
7583280494029147412,lanchi15151515,sớmmm
7583280494029147412,lanchi15151515,sớm
7583280494029147412,lanchi15151515,Wtf😃
7583280494029147412,lanchi15151515,""" giống như 1 vỡ kịch buồn em diễn cả 2 vai"".."
7583280494029147412,lanchi15151515,t thấy dth mà 😭💔
7583280494029147412,lanchi15151515,ê í là ngta thử câu với tiếng của nhân vật mà ?
7583280494029147412,lanchi15151515,giống v
7583280494029147412,lanchi15151515,nói giọng thật đii 🤗😇🥰
7583280494029147412,lanchi15151515,chắc t khó tính nặnggg 🗿
7583280494029147412,lanchi15151515,"thôi kệ ngta đi tr,nói ác qa.."
7583280494029147412,lanchi15151515,Ủa thấy dthw mà
7583280494029147412,lanchi15151515,okk t thấy dth:)
7583280494029147412,lanchi15151515,hay mà mấy má trong cmt ác v:)))
7583280494029147412,lanchi15151515,dth
7583280494029147412,lanchi15151515,khen xúi là vậy á 🥰
7583280494029147412,lanchi15151515,ủa k lẽ t già r nên khó tính
7583280494029147412,lanchi15151515,"lướt cmt mới thấy nhiều ng 6 tính hãm I vc,t thấy giọng hay dth chứ có gì đâu,vd bả hát hay cũng vô to6"
7583280494029147412,lanchi15151515,ê ý là cũng đâu đến nổi đâu mà mấy ng trong cmt bị j thế
7583280494029147412,lanchi15151515,cdj vậy☺️
7583280494029147412,lanchi15151515,Xem nhiều cho lắm vào
7583280494029147412,lanchi15151515,Ghê qus má
7583280494029147412,lanchi15151515,ê t thấy quá bth luôn ấy :))
7583280494029147412,lanchi15151515,êy cũng giỏi với dthw mà lm j mà nổi da gà :)?
7583280494029147412,lanchi15151515,ủa t thấy cũng dthuong mà
7583280494029147412,lanchi15151515,ê dth mà
7583280494029147412,lanchi15151515,ảo phim
7583280494029147412,lanchi15151515,ủa dễ thương mà trờuu
7583280494029147412,lanchi15151515,ủa bth mà
7583280494029147412,lanchi15151515,gi v má?....
7583280494029147412,lanchi15151515,cute mà ta
7583280494029147412,lanchi15151515,ê tao thấy dth với giọng hay mà
7583280494029147412,lanchi15151515,Ko có dth á
7583280494029147412,lanchi15151515,dethuongg mà bây😭😭💔
7583280494029147412,lanchi15151515,t thấy dth mà
7583280494029147412,lanchi15151515,thấy bth mà có gì đâu
7583280494029147412,lanchi15151515,dính chữ hả má
7583280494029147412,lanchi15151515,Ủa thấy dethuong mà ta s mn toxic nhìu vạy😔🥰
7583280494029147412,lanchi15151515,t cười chet [sticker]
7583280494029147412,lanchi15151515,Cái zì
7583280494029147412,lanchi15151515,t thấy dễ thuw mà:))
7583280494029147412,lanchi15151515,ủa dth mà đúng thoại đúng tông r mà..
7583280494029147412,lanchi15151515,ê ờm 🥰
7583280494029147412,lanchi15151515,nổi da bò
7583280494029147412,lanchi15151515,dễ thương v?
7583280494029147412,lanchi15151515,dễ thw thiệt í 😳
7583280494029147412,lanchi15151515,thiên ân thứ 2😇
7583280494029147412,lanchi15151515,tôi 6 tính 😭
